Signature: 3/4, Ticks per Beat: 480
onset;onsetics;takt;beat;ticks;pitch;durs;durtic;dur16;LBDM1;LBDM2;refLBDM1;refLBDM2;temperley;simple
0,0000;0;1;1;0;58;0,4990;479;2;1;0;0;0;0;0
0,5000;480;1;2;0;63;0,2490;239;1;0;0;1;0;0;0
0,7500;720;1;2;240;68;0,2490;239;1;0;0;0;0;0;0
1,0000;960;1;3;0;66;0,4990;479;2;0;0;0;0;0;0
1,5000;1440;2;1;0;67;0,9990;959;4;1;1;1;1;0;0
2,5000;2400;2;3;0;62;0,4990;479;2;0;0;0;0;0;0
3,0000;2880;3;1;0;64;0,4990;479;2;0;0;0;0;0;0
3,5000;3360;3;2;0;59;0,9990;959;4;1;1;1;0;1;0
4,5000;4320;4;1;0;65;0,4990;479;2;0;0;0;0;0;0
5,0000;4800;4;2;0;63;0,2490;239;1;0;0;1;0;0;0
5,2500;5040;4;2;240;68;0,2490;239;1;0;0;0;0;0;0
5,5000;5280;4;3;0;70;0,4990;479;2;0;0;0;0;0;0
6,0000;5760;5;1;0;71;0,9990;959;4;1;1;1;0;0;0
7,0000;6720;5;3;0;69;0,4990;479;2;0;0;0;0;0;0
7,5000;7200;6;1;0;68;0,4990;479;2;0;0;0;0;0;0
8,0000;7680;6;2;0;73;0,4990;479;2;1;0;1;1;1;0
9,0000;8640;7;1;0;74;0,4990;479;2;0;0;0;0;0;0
9,5000;9120;7;2;0;72;0,2490;239;1;0;0;1;0;0;0
9,7500;9360;7;2;240;67;0,2490;239;1;0;0;0;0;0;0
10,0000;9600;7;3;0;69;0,4990;479;2;0;0;0;0;0;0
10,5000;10080;8;1;0;64;0,9990;959;4;1;1;1;1;0;0
12,0000;11520;9;1;0;66;0,4990;479;2;0;0;0;0;0;0
12,5000;12000;9;2;0;65;0,4990;479;2;1;0;1;0;0;0
13,0000;12480;9;3;0;70;0,2490;239;1;0;0;0;0;0;0
13,2500;12720;9;3;240;68;0,2490;239;1;0;0;0;0;0;0
13,5000;12960;10;1;0;63;0,9990;959;4;0;1;1;1;1;0
15,0000;14400;11;1;0;62;0,4990;479;2;0;1;0;0;0;0
15,5000;14880;11;2;0;67;0,2490;239;1;0;0;0;0;0;0
15,7500;15120;11;2;240;65;0,2490;239;1;0;0;0;0;0;0
16,0000;15360;11;3;0;60;0,4990;479;2;1;1;1;0;0;0
16,5000;15840;12;1;0;65;0,2490;239;1;0;0;0;0;0;0
16,7500;16080;12;1;240;63;0,2490;239;1;1;0;1;1;0;0
17,0000;16320;12;2;0;58;0,4990;479;2;0;0;0;0;0;0
17,5000;16800;12;3;0;60;0,4990;479;2;0;0;0;0;0;0
18,0000;17280;13;1;0;55;0,9990;959;4;1;1;1;1;1;1
